name,Return,α,β,σu,σr
آ س پ,3.007435968052878,-1.1798225751391709,0.9613114074713188,9.454945224761751,13.267930110044901
آتيمس,19.83222212074162,0.26685615425449116,0.942864694729841,4.268919799182738,12.64980015280151
آرمان,3.2183988764044944,0.6685872287924597,0.4094093056636019,12.347697308413364,13.066066726438692
آريان,6.3609352167559665,-0.4257073505184941,1.1590102245656067,12.331562109151786,17.56452789668869
آساس,18.43140589569161,0.32387918171514696,0.8306528164775598,4.082370014577909,9.74347909561287
آسام,8.486915146708961,-0.5702191049241512,0.6064378999456641,3.861663842938996,7.480962780569934
آسيا,11.55275974025974,0.012326506094566203,0.8970790975446333,14.003357967414596,16.2384474586443
آكنتور,9.185258092738408,1.3599968612589541,0.8819983576766244,18.794231667103997,19.43911465823239
آكورد,1.716774983517001,0.14841198007259856,0.06151323479002467,1.0915283114088277,1.316491904459842
آپ,0.32291733367484154,-0.8037479249972548,0.3166364075675899,14.620427481233603,15.149601773852613
